"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"SNORD83B",8.82666810644604,8.79074581564365,8.87178195465947,8.86346179381049,8.82066239428324,8.77089472370618,8.62171788558093,8.81917849448233
"SNORD84",8.92108170392475,8.89587812833042,8.91576520326069,8.99655638372096,8.99436426206961,8.85800223947685,8.9748386344985,8.90856636637046
"SNORD85",8.34390093280334,8.27845326854795,8.35313480169255,8.38780624056042,8.37971180913155,8.27845326854795,8.361892058787,8.41230313717093
"SNORD86",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD87",8.66452704745912,8.71669116900793,8.70594821331665,8.70056959703692,8.83882343109967,8.72725919705989,8.65976031465018,8.71071330262403
"SNORD88A",8.4953329510934,8.48565763894486,8.57668148247366,8.55688417379878,8.50468885042904,8.56712794831129,8.49902742897358,8.52863965071424
"SNORD88B",8.7828788431368,8.78384641098444,8.74288336995443,8.7143104115845,8.61360464591565,8.78264451062979,8.77667631894397,8.76807239426832
"SNORD88C",8.5917402374177,8.64649433343252,8.60333199494958,8.60588750275098,8.56444595291442,8.62324027534493,8.52849147195831,8.60573252901479
"SNORD89",8.58488002671417,8.57123374212071,8.57668148247366,8.62351742147898,8.5980725777369,8.59644411908539,8.57879538115464,8.61903579475459
"SNORD9",8.42474855575465,8.4250317910204,8.46128297551143,8.35578674948867,8.42162510728935,8.41225875419899,8.39643710307291,8.37311638452787
"SNORD90",8.27845326854795,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.38771803560254,8.27845326854795,8.27845326854795
"SNORD91A",8.40931495499487,8.27845326854795,8.27845326854795,8.45129350860342,8.42162510728935,8.35572435679627,8.27845326854795,8.41230313717093
"SNORD91B",8.39179252052849,8.27845326854795,8.27845326854795,8.43306474893063,8.37971180913155,8.35572435679627,8.27845326854795,8.37311638452787
"SNORD92",8.27845326854795,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"SNORD93",8.37100230978434,8.27845326854795,8.46128297551143,8.35578674948867,8.42162510728935,8.43294009761301,8.42293325213942,8.41230313717093
"SNORD94",8.5917402374177,8.50222758659347,8.54736198879469,8.58723451424027,8.58173250967621,8.54577756939878,8.44526117673638,8.4899749001705
"SNORD95",8.641919684135,8.58314546465081,8.65086776839395,8.664018494081,8.69459447386857,8.61454984644252,8.68591951288634,8.56203679982386
"SNORD96A",8.93068192062103,8.94969092484766,8.91576520326069,8.92919754081188,8.97339870720375,8.87771447494891,8.88157986162675,8.86566838137511
"SNORD96B",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD97",8.63005912537216,8.60565209567177,8.50229828233038,8.61482007072406,8.65632476052706,8.49682650820285,8.62171788558093,8.64416773886154
"SNORD98",8.43869801098856,8.39815127859716,8.46128297551143,8.41236674406694,8.48084591216587,8.41225875419899,8.27845326854795,8.4676778015632
"SNORD99",8.61146104042979,8.59460231797566,8.60333199494958,8.60588750275098,8.642653228158,8.71396132566008,8.6686797742683,8.67886054372928
"SNPH",9.4294719425563,9.37802094836658,9.4839197716071,9.52641869594366,9.38357280396256,9.52758825795285,9.54856335487717,9.56741947723494
"SNRK",10.7770971612899,10.7673628736807,10.6945242511845,10.6918342336244,10.8382396361013,10.6258187625299,10.6258749246397,10.5556397890438
"SNRNP200",14.2894942494318,14.2415946760686,13.8714214424165,13.8433399970996,13.7874783409863,14.0856907487146,14.1077418859864,14.1428189276597
"SNRNP25",10.7508074044032,10.7170785212313,10.4746323111887,10.4549698952862,10.2659702159683,10.6772765210301,10.6169659061559,10.7037395132278
"SNRNP27",10.5680296086859,10.5409048585234,10.4799374239701,10.4520734926118,10.4886861014258,10.6198826617403,10.6159723339263,10.6196743740381
"SNRNP35",9.95362026605721,9.87054104568338,9.9068651948288,9.90476604790212,9.90903453599825,9.90207626810577,9.85158526546541,9.83611612048863
"SNRNP40",11.2117553054489,11.1821247969917,10.9220729103341,10.9635978878192,11.0018684337831,11.1739150742246,11.1087903946085,11.0866348466121
"SNRNP48",11.0588866819398,11.0338753540227,11.1754413070026,11.1101258757023,11.2195969772111,10.9618956883821,10.9135259676417,10.8650849993251
"SNRNP70",13.3233408452944,13.2869354272697,13.1456725190169,13.2396465621904,13.0825104105774,13.3070320319519,13.3078011028973,13.3145822515827
"SNRPA",11.9757815396644,11.9667546201139,11.9696461071997,12.1435128412727,11.8675694083097,12.0219975778377,11.989078344488,12.0620626196123
"SNRPA1",10.3663332810885,10.435000262443,10.5035487919664,10.522631598041,10.454395670863,10.5329635450988,10.5007920493801,10.5037590555041
"SNRPB",13.07408084748,13.024454258821,12.8178737087795,12.8525972932571,12.6554227344981,13.1413279837949,13.0011184948026,13.0339879142769
"SNRPB2",11.1490570979767,11.1092680108959,10.9208022255117,10.954982241215,10.8977588524536,10.9223673759754,10.8556820557057,10.8522582709905
"SNRPC",11.6770801379052,11.6355620357352,11.3242255233187,11.3843079436046,11.2713612358624,11.6387828260658,11.6193179382532,11.6438375244272
"SNRPD1",11.2961682828723,11.2894295242529,11.2959029936195,11.2469520396637,11.4420218336308,11.5039578186775,11.4290521311974,11.4342685463686
"SNRPD2",12.4690293185758,12.4277138548753,12.3028165751167,12.3162029721856,11.999843445856,12.4581562994315,12.3648525981904,12.3609881191696
"SNRPD2P2",8.27845326854795,8.27845326854795,8.27845326854795,8.35578674948867,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNRPD3",12.3425786851595,12.3213337799694,12.1725529189326,12.172661421559,12.1337750318978,12.4844914538613,12.4398441515732,12.4397518127092
"SNRPE",10.48361969554,10.4443539451079,10.3781248746213,10.3209961352597,10.2466773331506,10.4301429419632,10.4005607412259,10.3088847050273
"SNRPF",10.6147411824707,10.5676951965609,10.3559921666062,10.3856516057217,10.5377249108855,10.5017459775085,10.4499472374764,10.5093172329328
"SNRPG",10.0506082195742,9.8155475159431,9.9068651948288,9.7300668975772,9.72599266823272,9.91402718901706,10.0981973769871,9.8217089734262
"SNRPN",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNTA1",9.80073571841591,9.9159353438511,10.0782655328793,10.1580411561441,10.0536633210593,9.90657218505256,9.96310849745352,9.95614249805789
"SNTB1",9.88353328160026,10.0017867248283,10.2402735033919,10.2232279657536,10.2906208269302,10.1493900817927,10.1290279676417,10.1189662406537
"SNTB2",10.5469443138241,10.5527594142073,10.7525735789996,10.6788636966475,10.7364340307154,10.6156263668742,10.6743169006315,10.6611294513593
"SNTG1",8.27845326854795,8.27845326854795,8.27845326854795,8.35578674948867,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNTG2",8.56329461471096,8.50222758659347,8.67937916573791,8.6935236425249,8.66950815028919,8.53442721870832,8.55480430928775,8.57732331742138
"SNTN",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.37971180913155,8.27845326854795,8.27845326854795,8.27845326854795
"SNUPN",10.5894089778156,10.5960338293816,10.4304832653548,10.4158126131671,10.2962423406316,10.6036359599468,10.5591144268107,10.5381194160684
"SNURF",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNW1",11.5644621985205,11.5440589053932,11.3435753879877,11.2720360694674,11.3888004266179,11.4004069374422,11.3820277597698,11.414358217894
"SNX1",11.3817448364007,11.34466360748,11.3741737551572,11.3193601189674,11.3464431851467,11.3418605690525,11.3239118789135,11.3378320881586
"SNX10",10.4829437702598,10.4617136483307,10.6424694592752,10.6197430247162,10.7563616254809,10.938584291361,10.9955814403411,10.845799380874
"SNX11",10.5365989992718,10.4890193300482,10.295379140403,10.2950678999785,10.3184843491602,10.5183649291498,10.4745103535747,10.4798712438064
"SNX12",11.0549068862723,11.0011417289505,10.8321808380018,10.8062441726662,10.6790173968083,11.2435347039757,11.2160157180659,11.2775653394082
"SNX13",10.8924768759365,10.8601009700015,10.9188939865407,10.8492912700369,11.0779609510373,10.9216874910676,10.9955814403411,10.9345694444252
"SNX14",11.1087572285929,11.0376316836791,10.8650158282426,10.7860805992074,10.9684106769238,10.9958158435015,10.9835052408724,10.954646148664
"SNX15",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNX16",9.37599145275639,9.43271017935105,9.69239988705171,9.66704000915571,9.71387935771402,9.50186888878784,9.58652333062292,9.40530732411792
"SNX17",11.470648613403,11.379726321184,11.1938221369402,11.1739915196231,11.0051699329174,11.5802069338085,11.4909832367985,11.5488093434946
"SNX18",10.1999540025351,10.1409375948686,10.4377939285328,10.4443182314723,10.650789386047,10.4980242213768,10.5466072221974,10.5299541420815
"SNX19",11.4039862264708,11.3925795801254,11.2440349545264,11.1869822962034,11.1765620465238,11.3129274154343,11.3333738039426,11.3588491606891
"SNX2",12.0186548347328,11.9667546201139,11.9837309050896,11.9601110994309,12.0090303653203,12.0054296945724,11.9492146277592,11.9379804326784
"SNX20",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"SNX21",9.47692811384405,9.44106442714327,9.46304916281756,9.44693474984015,9.35792260990041,9.49533421886684,9.54128657295909,9.54581231859394
"SNX22",9.25656693126891,9.33244765649572,9.50030366048692,9.48526732455531,9.42481558626481,9.50186888878784,9.47591330280873,9.44064329168082
"SNX24",10.2854638524546,10.3042397523755,10.3914138082852,10.3713326401628,10.5062966112045,10.5183649291498,10.5190956064536,10.531318529921
"SNX25",10.9058665617791,10.9660319273274,10.7161249285087,10.6492133555065,10.7310699775969,10.9080184637122,10.8590067993178,10.8479557464427
"SNX27",11.4370388013244,11.3578405055966,11.4530867847427,11.4805338158441,11.2649946546543,11.6326653799987,11.6772895352968,11.6613793502929
"SNX29",10.1324378691636,10.1275626393132,9.8871441155319,9.91967561746335,9.81842199969352,10.0553815634769,9.96476979845388,9.98380187671846
"SNX29P1",8.53990843485327,8.4250317910204,8.40777661862903,8.41236674406694,8.42162510728935,8.43294009761301,8.51422424386503,8.44235585074201
"SNX29P2",8.27845326854795,8.4250317910204,8.27845326854795,8.38780624056042,8.27845326854795,8.27845326854795,8.27845326854795,8.37311638452787
"SNX3",12.1220800029587,12.1181786504626,11.87147414953,11.9275568872969,11.8362932780544,12.0636515774918,12.0461469243174,12.0154991316828
"SNX30",10.9068531988054,10.9437246148037,11.2475533692292,11.1959483979402,11.2457189774397,11.2102639007732,11.2351140640336,11.2021386514617
"SNX31",8.47466184837669,8.50222758659347,8.50229828233038,8.48291177877324,8.54602949856882,8.56712794831129,8.55480430928775,8.37311638452787
"SNX32",8.42474855575465,8.39815127859716,8.58582582269448,8.61482007072406,8.6284363295711,8.38771803560254,8.44526117673638,8.44235585074201
"SNX33",9.73409499064697,9.7699591203509,9.86996998734287,9.81915239950674,9.78464759410358,9.80010831139885,9.84975497767456,9.80711721488065
"SNX4",11.3358141846654,11.2987878391614,11.1264823278605,11.140101760344,11.2466429242303,11.2749774940346,11.3017832326433,11.2415771096442
"SNX5",11.3168654562512,11.269253366296,11.0283527836056,11.0666723453343,11.1411496401001,11.0759203342812,11.1314524537364,11.1135402069213
"SNX6",11.144913346528,11.0761039854703,11.0016435040162,10.9988192496121,11.0924831995669,11.0831974767938,11.1060181510085,11.0480668753985
"SNX7",10.3150445993585,10.3563988528677,10.4203636819375,10.3846340597162,10.4870733882564,10.4640453023872,10.4678568785391,10.3949255544463
"SNX8",10.1235105005111,10.04730143323,9.9493871537075,10.0081394226431,9.8294603617456,10.1627728798686,10.1217569521644,10.0412913149502
"SNX9",11.3799923037816,11.3720755391222,11.3002605888285,11.3208933354591,11.3862947179752,11.437029723639,11.4400203483689,11.3817566002539
"SOAT1",11.0217420939332,11.0195073510052,11.0603108828444,11.0007498205594,11.1371586514072,11.168237745792,11.1382473309781,11.0628864986814
"SOAT2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SOBP",10.3011179920148,10.1394586014602,10.2155930162648,10.292883286368,10.1134915761596,10.3522936842466,10.4087291825449,10.433690009988
"SOCS1",8.83046917028929,8.76974505389762,8.61992759920078,8.70056959703692,8.69459447386857,8.66370918209911,8.68591951288634,8.67886054372928
"SOCS2",9.50681765640019,9.61603119824305,9.94533853043404,9.88814275920616,9.91924434025787,9.93902579571131,9.93790551978014,9.96043988211694
"SOCS3",9.23183943066941,9.14520825068829,9.15494374850076,9.25043606875563,9.13131132610288,9.0892422160049,9.12541278598296,9.12367800614122
"SOCS4",11.8935438042634,11.8775514631709,12.2346708738756,12.1740613871139,12.40825423564,11.9896212042887,12.0400765807555,11.9827915377129
"SOCS5",10.3722351795761,10.2911893085761,10.5284461801881,10.5115936135507,10.6804133258825,10.4849144937171,10.5591144268107,10.4584265704084
"SOCS6",10.3454614367337,10.3197264861339,10.2963962751465,10.3015994047465,10.4919056021236,10.2727662819279,10.3504379084343,10.2526540685327
"SOCS7",11.3098774415168,11.3258834142383,11.3299166047927,11.2656743201359,11.2015885468777,11.3021153541953,11.3717430013225,11.36998009948
"SOD1",12.3507508655749,12.3689411533318,12.325534034186,12.3854516363209,12.3411029714336,12.5357541234454,12.460530864916,12.5177158813186
"SOD2",11.2530642203129,11.1955797311089,11.1341276788117,11.1499516277475,11.2585989360633,11.287045757912,11.2731597621473,11.2211754535339
"SOD3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.37971180913155,8.27845326854795,8.27845326854795,8.27845326854795
"SOHLH1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SOHLH2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SOLH",11.0176536516537,10.941312912857,10.7027584663726,10.7315796519783,10.5954574941442,10.7213296520046,10.7874231495411,10.8327890208838
"SON",13.8089621820811,13.7919608420962,13.6445659865083,13.5449152050207,13.611768355198,13.5586750156475,13.5932653387046,13.538483788154
"SORBS1",9.767306154173,9.7880182931997,9.93310874466781,9.88356764014424,9.95182708004474,9.98329379864186,9.98778791069394,10.0552460736961
"SORBS2",9.50215771529959,9.4602808432039,9.6190140042889,9.67627093051492,9.62507245824068,9.63211494854634,9.66720328214878,9.6325339634289
"SORBS3",10.5156621553911,10.5398218864295,10.4939804802918,10.6154793940164,10.4140728708612,10.5643469478916,10.5939242548583,10.5873890330847
"SORCS1",9.69856464681517,9.81165550563749,9.94398590346191,9.94749303408658,9.9641236173727,9.82285008867953,9.82942664868095,9.8095622344968
"SORCS2",8.52306389990675,8.50222758659347,8.5258682454013,8.68635259878449,8.61360464591565,8.41225875419899,8.48269361810398,8.52863965071424
"SORCS3",8.27845326854795,8.27845326854795,8.3840571201032,8.27845326854795,8.27845326854795,8.35572435679627,8.361892058787,8.27845326854795
"SORD",10.0285379096337,10.0198727787017,10.1407996923929,10.1725562883963,10.1539148302586,10.0205560238782,10.0573849584882,10.0690425326045
"SORL1",10.120819665294,10.214129039593,10.2047096680937,10.1580411561441,10.2151832353032,10.0096353690533,9.99428383885135,10.0067157593463
"SORT1",12.0069869426859,12.0144176042468,11.8305598983984,11.6910813035694,11.7671358423165,12.0536554993149,11.8876447836177,11.9350084390791
"SOS1",11.4279163532002,11.4332763611046,11.4250617721799,11.3745095890196,11.4917530767534,11.403775987237,11.4633164706606,11.4200757063366
"SOS2",10.7245602884877,10.6902478983428,10.7315534089089,10.6723311499297,10.8307697866146,10.5897991656274,10.624887964702,10.5623171535664
"SOST",8.40931495499487,8.4250317910204,8.47590993996499,8.43306474893063,8.61360464591565,8.56712794831129,8.49902742897358,8.54586605069669
"SOSTDC1",8.63603958533568,8.64649433343252,8.87633463845842,8.85342064595911,8.86496091716605,8.75270298833331,8.84087336918785,8.88751732877228
"SOWAHA",9.67904378446429,9.70326410889836,9.94803915145998,10.0026259205598,10.0073693122803,9.95635818795889,9.99266315838008,10.0108353114265
